cms_certification_number,n_chow,is_chow,chow_1_date,chow_2_date,chow_3_date,chow_4_date,chow_5_date
345174,2,1,2016-09-28,2018-08-01,,,
345175,0,0,,,,,
345177,1,1,2018-07-26,,,,
345179,1,1,2019-02-01,,,,
345180,0,0,,,,,
345181,0,0,,,,,
345182,0,0,,,,,
345183,0,0,,,,,
345184,3,1,2017-09-01,2019-06-01,2023-03-20,,
345185,0,0,,,,,
345186,1,1,2021-12-31,,,,
345187,1,1,2019-07-01,,,,
345190,1,1,2017-09-30,,,,
345191,2,1,2016-11-01,2022-03-01,,,
345192,0,0,,,,,
345193,0,0,,,,,
345194,0,0,,,,,
345195,2,1,2016-11-01,2022-03-01,,,
345196,0,0,,,,,
345197,1,1,2016-06-01,,,,
345198,0,0,,,,,
345199,0,0,,,,,
345201,2,1,2017-06-05,2019-05-01,,,
345202,0,0,,,,,
345203,0,0,,,,,
345204,0,0,,,,,
345205,0,0,,,,,
345206,0,0,,,,,
345207,0,0,,,,,
345208,1,1,2018-05-01,,,,
345209,0,0,,,,,
345210,1,1,2020-02-01,,,,
345211,0,0,,,,,
345212,0,0,,,,,
345213,0,0,,,,,
345215,0,0,,,,,
345216,0,0,,,,,
345217,0,0,,,,,
345218,0,0,,,,,
345219,0,0,,,,,
345221,1,1,2022-07-01,,,,
345222,0,0,,,,,
345223,2,1,2017-01-18,2022-11-01,,,
345225,0,0,,,,,
345226,0,0,,,,,
345227,2,1,2018-06-01,2019-10-01,,,
345228,1,1,2016-06-01,,,,
345229,0,0,,,,,
345232,1,1,2022-07-01,,,,
345233,1,1,2022-03-04,,,,
345234,2,1,2016-11-01,2022-03-01,,,
345235,0,0,,,,,
345236,1,1,2019-05-01,,,,
345237,0,0,,,,,
345238,0,0,,,,,
345240,0,0,,,,,
345241,1,1,2022-07-01,,,,
345242,0,0,,,,,
345243,1,1,2019-02-01,,,,
345244,0,0,,,,,
345246,0,0,,,,,
345247,0,0,,,,,
345250,1,1,2022-07-01,,,,
345252,1,1,2019-08-27,,,,
345253,0,0,,,,,
345254,0,0,,,,,
345255,1,1,2017-01-01,,,,
345258,0,0,,,,,
345260,0,0,,,,,
345261,1,1,2023-07-01,,,,
345262,1,1,2022-07-01,,,,
345263,0,0,,,,,
345264,0,0,,,,,
345265,1,1,2022-07-01,,,,
345266,1,1,2020-10-01,,,,
345267,0,0,,,,,
345268,0,0,,,,,
345269,0,0,,,,,
345270,1,1,2022-07-01,,,,
345277,1,1,2023-08-01,,,,
345279,1,1,2020-10-01,,,,
345280,0,0,,,,,
345281,1,1,2020-02-01,,,,
345282,1,1,2020-02-01,,,,
345283,0,0,,,,,
345284,0,0,,,,,
345285,1,1,2019-06-18,,,,
345286,0,0,,,,,
345288,1,1,2018-12-21,,,,
345289,1,1,2019-07-01,,,,
345291,0,0,,,,,
345292,0,0,,,,,
345293,0,0,,,,,
345294,0,0,,,,,
345296,0,0,,,,,
345297,0,0,,,,,
345298,1,1,2016-07-01,,,,
345301,0,0,,,,,
345302,1,1,2019-03-01,,,,
345303,0,0,,,,,
345304,1,1,2019-02-01,,,,
345305,1,1,2022-03-04,,,,
345307,1,1,2020-08-01,,,,
345309,0,0,,,,,
345310,0,0,,,,,
345311,1,1,2020-02-01,,,,
345312,1,1,2022-07-01,,,,
345313,0,0,,,,,
345314,1,1,2015-12-01,,,,
345315,0,0,,,,,
345316,1,1,2023-07-06,,,,
345317,1,1,2022-07-01,,,,
345318,0,0,,,,,
345319,0,0,,,,,
345321,0,0,,,,,
345322,0,0,,,,,
345323,1,1,2022-07-01,,,,
345325,1,1,2020-10-01,,,,
345326,0,0,,,,,
345328,0,0,,,,,
345329,0,0,,,,,
345330,0,0,,,,,
345331,1,1,2020-02-01,,,,
345332,1,1,2022-07-01,,,,
345333,0,0,,,,,
345335,0,0,,,,,
345336,0,0,,,,,
345337,0,0,,,,,
345339,1,1,2023-01-01,,,,
345340,1,1,2022-07-01,,,,
345341,0,0,,,,,
345342,0,0,,,,,
345343,1,1,2022-07-01,,,,
345344,1,1,2017-09-01,,,,
345345,1,1,2019-02-01,,,,
345348,0,0,,,,,
345349,0,0,,,,,
345350,0,0,,,,,
345351,0,0,,,,,
345353,1,1,2022-10-01,,,,
345354,0,0,,,,,
345355,0,0,,,,,
345356,1,1,2017-04-30,,,,
345357,0,0,,,,,
345358,1,1,2020-02-01,,,,
345359,1,1,2018-04-01,,,,
345362,1,1,2022-07-01,,,,
345363,1,1,2020-04-01,,,,
345365,0,0,,,,,
345366,0,0,,,,,
345367,0,0,,,,,
345370,1,1,2020-02-01,,,,
345371,0,0,,,,,
345372,0,0,,,,,
345373,1,1,2017-12-01,,,,
345375,1,1,2017-04-01,,,,
345376,0,0,,,,,
345377,1,1,2015-10-01,,,,
345378,0,0,,,,,
345380,1,1,2017-04-01,,,,
345381,1,1,2017-04-01,,,,
345383,0,0,,,,,
345384,0,0,,,,,
345385,0,0,,,,,
345388,0,0,,,,,
345389,0,0,,,,,
345390,1,1,2019-07-01,,,,
345391,0,0,,,,,
345392,1,1,2018-09-01,,,,
345393,0,0,,,,,
345394,0,0,,,,,
345395,0,0,,,,,
345396,0,0,,,,,
345397,0,0,,,,,
345400,0,0,,,,,
345401,1,1,2020-02-01,,,,
345403,0,0,,,,,
345404,0,0,,,,,
345405,1,1,2021-05-28,,,,
345406,1,1,2016-09-30,,,,
345407,0,0,,,,,
345408,1,1,2023-01-01,,,,
345409,0,0,,,,,
345410,0,0,,,,,
345411,0,0,,,,,
345413,0,0,,,,,
345414,0,0,,,,,
345415,1,1,2016-06-01,,,,
345416,1,1,2019-07-01,,,,
345417,0,0,,,,,
345418,2,1,2017-10-10,2019-04-01,,,
345419,1,1,2021-05-28,,,,
345420,1,1,2021-05-28,,,,
345421,0,0,,,,,
345423,0,0,,,,,
345425,0,0,,,,,
345426,0,0,,,,,
345428,0,0,,,,,
345429,0,0,,,,,
345431,1,1,2017-12-31,,,,
345432,0,0,,,,,
345433,0,0,,,,,
345434,1,1,2016-06-01,,,,
345436,0,0,,,,,
345437,1,1,2019-02-01,,,,
345438,0,0,,,,,
345439,0,0,,,,,
345441,1,1,2022-12-01,,,,
345442,0,0,,,,,
345443,1,1,2021-04-01,,,,
345445,0,0,,,,,
345446,1,1,2019-07-01,,,,
345447,0,0,,,,,
345448,0,0,,,,,
345449,0,0,,,,,
345450,0,0,,,,,
345457,1,1,2021-05-28,,,,
345458,1,1,2017-02-01,,,,
345459,0,0,,,,,
345460,1,1,2021-05-28,,,,
345462,0,0,,,,,
345463,0,0,,,,,
345464,0,0,,,,,
345465,0,0,,,,,
345466,0,0,,,,,
345468,0,0,,,,,
345471,0,0,,,,,
345472,0,0,,,,,
345473,0,0,,,,,
345474,0,0,,,,,
345475,0,0,,,,,
345477,0,0,,,,,
345478,0,0,,,,,
345479,0,0,,,,,
345481,1,1,2015-12-10,,,,
345482,0,0,,,,,
345483,0,0,,,,,
345487,0,0,,,,,
345489,0,0,,,,,
345490,0,0,,,,,
345491,0,0,,,,,
345492,0,0,,,,,
345493,0,0,,,,,
345494,0,0,,,,,
345495,0,0,,,,,
345496,0,0,,,,,
345499,0,0,,,,,
345500,0,0,,,,,
345501,0,0,,,,,
345502,0,0,,,,,
345503,0,0,,,,,
345504,0,0,,,,,
345505,1,1,2021-05-28,,,,
345506,0,0,,,,,
345507,0,0,,,,,
345508,0,0,,,,,
345509,1,1,2019-10-01,,,,
345510,0,0,,,,,
345511,1,1,2019-12-31,,,,
345512,0,0,,,,,
345513,0,0,,,,,
345514,0,0,,,,,
345515,0,0,,,,,
345516,0,0,,,,,
345518,0,0,,,,,
345519,0,0,,,,,
345520,2,1,2018-06-01,2019-10-01,,,
345521,0,0,,,,,
345522,0,0,,,,,
345523,0,0,,,,,
345525,0,0,,,,,
345526,1,1,2021-05-28,,,,
345528,0,0,,,,,
345529,0,0,,,,,
345530,0,0,,,,,
345531,0,0,,,,,
345532,0,0,,,,,
345533,0,0,,,,,
345534,0,0,,,,,
345535,0,0,,,,,
345537,0,0,,,,,
345538,0,0,,,,,
345539,0,0,,,,,
345541,1,1,2022-12-01,,,,
345542,0,0,,,,,
345543,0,0,,,,,
345544,0,0,,,,,
345545,0,0,,,,,
345546,0,0,,,,,
345547,1,1,2017-06-01,,,,
345548,1,1,2017-06-01,,,,
345549,0,0,,,,,
345550,0,0,,,,,
345551,0,0,,,,,
345552,0,0,,,,,
345553,1,1,2017-04-01,,,,
345554,0,0,,,,,
345555,0,0,,,,,
345556,0,0,,,,,
345557,0,0,,,,,
345558,0,0,,,,,
345559,0,0,,,,,
345560,0,0,,,,,
345561,0,0,,,,,
345562,0,0,,,,,
345563,0,0,,,,,
345564,0,0,,,,,
345565,0,0,,,,,
345566,0,0,,,,,
345567,0,0,,,,,
345568,0,0,,,,,
345569,0,0,,,,,
345570,1,1,2021-05-28,,,,
345571,0,0,,,,,
345572,0,0,,,,,
345573,0,0,,,,,
345574,0,0,,,,,
345575,0,0,,,,,
345576,0,0,,,,,
345577,0,0,,,,,
345578,0,0,,,,,
355024,1,1,2018-10-24,,,,
355031,0,0,,,,,
355033,0,0,,,,,
355036,0,0,,,,,
355038,0,0,,,,,
355039,0,0,,,,,
355040,0,0,,,,,
355041,0,0,,,,,
355042,0,0,,,,,
355044,0,0,,,,,
355046,1,1,2022-01-01,,,,
355047,0,0,,,,,
355048,0,0,,,,,
355049,0,0,,,,,
355050,0,0,,,,,
355051,0,0,,,,,
355053,0,0,,,,,
355057,0,0,,,,,
355058,0,0,,,,,
355059,0,0,,,,,
355060,0,0,,,,,
355063,0,0,,,,,
355064,0,0,,,,,
355065,0,0,,,,,
355066,0,0,,,,,
355067,0,0,,,,,
355069,0,0,,,,,
355070,0,0,,,,,
355077,0,0,,,,,
355078,0,0,,,,,
355079,0,0,,,,,
355080,0,0,,,,,
355081,0,0,,,,,
355082,0,0,,,,,
355084,0,0,,,,,
355085,0,0,,,,,
355086,0,0,,,,,
355089,0,0,,,,,
355090,0,0,,,,,
355092,0,0,,,,,
355093,0,0,,,,,
355094,0,0,,,,,
355095,0,0,,,,,
355096,0,0,,,,,
355097,0,0,,,,,
355099,0,0,,,,,
355100,1,1,2019-07-01,,,,
355101,0,0,,,,,
355102,0,0,,,,,
355103,0,0,,,,,
355104,0,0,,,,,
355106,0,0,,,,,
355107,0,0,,,,,
355108,0,0,,,,,
355109,0,0,,,,,
355110,0,0,,,,,
355112,0,0,,,,,
355113,0,0,,,,,
355114,0,0,,,,,
355116,0,0,,,,,
355122,0,0,,,,,
355123,0,0,,,,,
355124,0,0,,,,,
355125,0,0,,,,,
355126,0,0,,,,,
355127,0,0,,,,,
355128,0,0,,,,,
355129,0,0,,,,,
365005,0,0,,,,,
365006,1,1,2019-05-07,,,,
365014,0,0,,,,,
365020,0,0,,,,,
365022,1,1,2018-04-01,,,,
365026,0,0,,,,,
365030,0,0,,,,,
365033,1,1,2019-05-07,,,,
365044,0,0,,,,,
365045,0,0,,,,,
365046,1,1,2020-07-01,,,,
365047,0,0,,,,,
365048,0,0,,,,,
365051,0,0,,,,,
365065,0,0,,,,,
365071,1,1,2021-08-02,,,,
365072,0,0,,,,,
365076,0,0,,,,,
365077,0,0,,,,,
365081,3,1,2015-10-01,2017-12-01,2019-09-01,,
365084,1,1,2019-10-30,,,,
365085,0,0,,,,,
365088,2,1,2015-10-01,2018-05-01,,,
365090,0,0,,,,,
365093,0,0,,,,,
365094,0,0,,,,,
365101,1,1,2020-12-18,,,,
365108,0,0,,,,,
365109,0,0,,,,,
365114,0,0,,,,,
365115,0,0,,,,,
365118,0,0,,,,,
365129,0,0,,,,,
365134,1,1,2018-06-01,,,,
365147,0,0,,,,,
365148,1,1,2020-09-01,,,,
365152,0,0,,,,,
365155,0,0,,,,,
365162,0,0,,,,,
365163,1,1,2016-06-01,,,,
365178,0,0,,,,,
365181,0,0,,,,,
365185,1,1,2021-03-08,,,,
365186,2,1,2018-12-21,2021-12-31,,,
365187,2,1,2015-10-01,2018-05-01,,,
365192,0,0,,,,,
365195,0,0,,,,,
365196,0,0,,,,,
365202,3,1,2016-06-01,2017-11-01,2019-07-01,,
365206,1,1,2018-12-21,,,,
365209,1,1,2020-09-30,,,,
365215,1,1,2018-04-01,,,,
365218,1,1,2017-05-01,,,,
365221,1,1,2017-09-18,,,,
365222,0,0,,,,,
365228,0,0,,,,,
365232,1,1,2019-10-16,,,,
365236,0,0,,,,,
365238,0,0,,,,,
365241,1,1,2015-07-01,,,,
365246,0,0,,,,,
365250,1,1,2019-07-01,,,,
365254,0,0,,,,,
365256,0,0,,,,,
365257,3,1,2015-10-01,2017-12-01,2019-09-01,,
365259,1,1,2020-02-01,,,,
365264,0,0,,,,,
365265,0,0,,,,,
365267,0,0,,,,,
365268,0,0,,,,,
365269,0,0,,,,,
365270,0,0,,,,,
365271,0,0,,,,,
365272,0,0,,,,,
365275,0,0,,,,,
365277,1,1,2023-02-01,,,,
365278,1,1,2020-02-01,,,,
365279,0,0,,,,,
365284,0,0,,,,,
365286,1,1,2018-06-01,,,,
365287,0,0,,,,,
365289,0,0,,,,,
365290,2,1,2016-12-01,2019-11-01,,,
365291,1,1,2020-12-01,,,,
365292,0,0,,,,,
365293,1,1,2016-12-30,,,,
365295,0,0,,,,,
365296,2,1,2016-06-01,2017-11-01,,,
365297,1,1,2018-12-01,,,,
365298,0,0,,,,,
365300,0,0,,,,,
365303,0,0,,,,,
365304,0,0,,,,,
365305,1,1,2023-05-01,,,,
365306,0,0,,,,,
365309,0,0,,,,,
365310,1,1,2018-12-21,,,,
365313,0,0,,,,,
365315,1,1,2016-12-30,,,,
365316,1,1,2018-12-01,,,,
365317,0,0,,,,,
365318,0,0,,,,,
365320,1,1,2018-06-01,,,,
365321,0,0,,,,,
365322,0,0,,,,,
365323,0,0,,,,,
365324,1,1,2018-12-21,,,,
365327,1,1,2017-08-01,,,,
365329,2,1,2017-10-01,2021-09-01,,,
365330,2,1,2018-12-21,2021-12-31,,,
365331,0,0,,,,,
365333,0,0,,,,,
365336,1,1,2018-12-01,,,,
365337,0,0,,,,,
365339,0,0,,,,,
365340,1,1,2023-06-01,,,,
365341,0,0,,,,,
365342,0,0,,,,,
365343,2,1,2015-10-01,2018-05-01,,,
365344,0,0,,,,,
365346,0,0,,,,,
365348,0,0,,,,,
365350,0,0,,,,,
365351,0,0,,,,,
365353,1,1,2018-04-01,,,,
365354,0,0,,,,,
365355,1,1,2018-12-21,,,,
365358,0,0,,,,,
365361,0,0,,,,,
365362,0,0,,,,,
365363,0,0,,,,,
365364,1,1,2017-01-01,,,,
365365,1,1,2016-12-01,,,,
365368,2,1,2015-10-01,2018-05-01,,,
365370,1,1,2018-06-30,,,,
365374,0,0,,,,,
365375,1,1,2020-10-01,,,,
365376,1,1,2017-03-01,,,,
365377,0,0,,,,,
365379,0,0,,,,,
365380,0,0,,,,,
365381,0,0,,,,,
365385,0,0,,,,,
365387,0,0,,,,,
365388,1,1,2019-05-07,,,,
365389,0,0,,,,,
365390,1,1,2016-08-01,,,,
365392,1,1,2016-12-30,,,,
365393,2,1,2018-12-21,2022-12-31,,,
365394,1,1,2018-12-28,,,,
365396,1,1,2020-09-30,,,,
365398,1,1,2023-02-01,,,,
365399,0,0,,,,,
365401,0,0,,,,,
365402,0,0,,,,,
365404,0,0,,,,,
365405,0,0,,,,,
365406,0,0,,,,,
365407,0,0,,,,,
365408,0,0,,,,,
365410,0,0,,,,,
365411,0,0,,,,,
365412,0,0,,,,,
365416,0,0,,,,,
365417,0,0,,,,,
365418,2,1,2015-10-01,2018-08-01,,,
365420,1,1,2018-03-01,,,,
365421,0,0,,,,,
365422,0,0,,,,,
365423,0,0,,,,,
365424,1,1,2021-07-01,,,,
365425,2,1,2017-10-01,2021-09-01,,,
365426,0,0,,,,,
365427,0,0,,,,,
365428,0,0,,,,,
365429,0,0,,,,,
365430,1,1,2018-11-06,,,,
365431,0,0,,,,,
365432,0,0,,,,,
365433,0,0,,,,,
365435,2,1,2017-06-01,2020-03-01,,,
365436,0,0,,,,,
365437,0,0,,,,,
365440,0,0,,,,,
365441,1,1,2017-04-01,,,,
365443,0,0,,,,,
365444,0,0,,,,,
365445,0,0,,,,,
365446,2,1,2016-04-01,2018-06-01,,,
365447,1,1,2020-07-01,,,,
365448,0,0,,,,,
365450,0,0,,,,,
365451,1,1,2019-02-01,,,,
365452,0,0,,,,,
365453,2,1,2018-12-21,2021-12-31,,,
365454,0,0,,,,,
365455,0,0,,,,,
365456,1,1,2019-07-01,,,,
365457,0,0,,,,,
365458,0,0,,,,,
365460,0,0,,,,,
365461,0,0,,,,,
365462,1,1,2019-07-01,,,,
365466,0,0,,,,,
365469,0,0,,,,,
365470,0,0,,,,,
365474,0,0,,,,,
365475,0,0,,,,,
365476,1,1,2018-06-29,,,,
365478,1,1,2023-06-01,,,,
365480,1,1,2018-12-01,,,,
365481,0,0,,,,,
365482,0,0,,,,,
365483,1,1,2018-12-01,,,,
365484,0,0,,,,,
365485,1,1,2019-04-01,,,,
365487,0,0,,,,,
365488,1,1,2018-09-20,,,,
365489,1,1,2018-09-20,,,,
365490,2,1,2017-12-01,2019-09-01,,,
365492,0,0,,,,,
365493,0,0,,,,,
365494,0,0,,,,,
365495,1,1,2018-03-01,,,,
365496,0,0,,,,,
365497,0,0,,,,,
365498,0,0,,,,,
365499,1,1,2020-09-01,,,,
365504,0,0,,,,,
365505,0,0,,,,,
365506,0,0,,,,,
365507,2,1,2019-08-01,2021-12-28,,,
365508,0,0,,,,,
365510,0,0,,,,,
365514,1,1,2018-12-21,,,,
365515,0,0,,,,,
365517,1,1,2019-06-01,,,,
365519,0,0,,,,,
365520,1,1,2019-01-01,,,,
365521,0,0,,,,,
365523,0,0,,,,,
365525,1,1,2016-12-01,,,,
365527,0,0,,,,,
365529,1,1,2018-08-01,,,,
365530,3,1,2015-10-01,2017-12-01,2019-09-01,,
365531,0,0,,,,,
365532,2,1,2018-12-21,2022-01-01,,,
365533,0,0,,,,,
365535,0,0,,,,,
365538,0,0,,,,,
365539,1,1,2020-05-01,,,,
365541,0,0,,,,,
365545,0,0,,,,,
365550,0,0,,,,,
365551,1,1,2018-10-09,,,,
365552,0,0,,,,,
365554,1,1,2018-12-01,,,,
365555,0,0,,,,,
365556,0,0,,,,,
365557,1,1,2016-12-30,,,,
365558,0,0,,,,,
365559,1,1,2016-12-30,,,,
365560,0,0,,,,,
365562,0,0,,,,,
365563,0,0,,,,,
365564,0,0,,,,,
365565,1,1,2018-12-01,,,,
365566,1,1,2018-04-01,,,,
365567,0,0,,,,,
365570,2,1,2020-09-01,2021-10-01,,,
365571,0,0,,,,,
365572,1,1,2022-02-15,,,,
365574,0,0,,,,,
365575,0,0,,,,,
365576,0,0,,,,,
365577,1,1,2016-12-30,,,,
365578,2,1,2019-08-01,2021-12-28,,,
365579,0,0,,,,,
365580,0,0,,,,,
365581,0,0,,,,,
365583,0,0,,,,,
365584,2,1,2018-12-21,2022-12-31,,,
365585,1,1,2017-09-18,,,,
365586,0,0,,,,,
365587,0,0,,,,,
365588,0,0,,,,,
365589,0,0,,,,,
365591,0,0,,,,,
365592,1,1,2020-12-01,,,,
365594,1,1,2018-12-21,,,,
365595,1,1,2023-08-01,,,,
365597,1,1,2017-08-01,,,,
365598,0,0,,,,,
365600,1,1,2022-02-15,,,,
365601,1,1,2018-04-01,,,,
365603,1,1,2022-03-01,,,,
365604,0,0,,,,,
365605,1,1,2017-08-01,,,,
365606,1,1,2018-12-01,,,,
365607,2,1,2018-12-21,2022-01-01,,,
365608,1,1,2018-04-01,,,,
365611,1,1,2023-05-01,,,,
365612,0,0,,,,,
365615,2,1,2018-12-21,2022-01-01,,,
365616,0,0,,,,,
365617,2,1,2018-12-21,2021-12-31,,,
365618,1,1,2019-07-01,,,,
365619,0,0,,,,,
365620,0,0,,,,,
365621,0,0,,,,,
365623,0,0,,,,,
365624,2,1,2019-08-01,2021-12-28,,,
365625,0,0,,,,,
365626,2,1,2015-10-01,2018-05-01,,,
365627,0,0,,,,,
365628,0,0,,,,,
365629,1,1,2018-03-01,,,,
365632,0,0,,,,,
365633,1,1,2018-03-01,,,,
365634,1,1,2020-07-01,,,,
365636,2,1,2017-06-01,2020-03-01,,,
365638,0,0,,,,,
365639,0,0,,,,,
365640,0,0,,,,,
365642,0,0,,,,,
365643,2,1,2015-10-01,2018-05-01,,,
365644,2,1,2017-06-01,2020-03-01,,,
365645,0,0,,,,,
365646,0,0,,,,,
365648,3,1,2015-10-01,2017-12-01,2019-09-01,,
365650,0,0,,,,,
365651,0,0,,,,,
365652,1,1,2020-06-01,,,,
365654,0,0,,,,,
365655,0,0,,,,,
365656,0,0,,,,,
365658,1,1,2017-04-01,,,,
365661,1,1,2019-02-01,,,,
365663,0,0,,,,,
365665,1,1,2022-02-01,,,,
365666,1,1,2016-12-01,,,,
365667,1,1,2021-05-01,,,,
365669,0,0,,,,,
365670,0,0,,,,,
365671,0,0,,,,,
365672,1,1,2016-01-01,,,,
365673,2,1,2017-06-01,2020-03-01,,,
365674,0,0,,,,,
365675,0,0,,,,,
365676,0,0,,,,,
365679,0,0,,,,,
365680,1,1,2021-04-01,,,,
365681,0,0,,,,,
365684,1,1,2018-12-01,,,,
365685,0,0,,,,,
365686,0,0,,,,,
365687,0,0,,,,,
365688,0,0,,,,,
365689,0,0,,,,,
365690,0,0,,,,,
365691,0,0,,,,,
365693,0,0,,,,,
365694,0,0,,,,,
365695,0,0,,,,,
365696,1,1,2018-12-28,,,,
365699,0,0,,,,,
365701,0,0,,,,,
365702,1,1,2021-02-01,,,,
365704,0,0,,,,,
365705,1,1,2022-06-30,,,,
365706,1,1,2019-05-07,,,,
365707,1,1,2019-01-01,,,,
365708,1,1,2022-02-15,,,,
365711,0,0,,,,,
365712,0,0,,,,,
365713,2,1,2017-10-01,2021-09-01,,,
365714,0,0,,,,,
365715,0,0,,,,,
365716,0,0,,,,,
365717,1,1,2020-07-01,,,,
365718,0,0,,,,,
365720,0,0,,,,,
365721,0,0,,,,,
365722,0,0,,,,,
365725,0,0,,,,,
365727,0,0,,,,,
365729,0,0,,,,,
365730,1,1,2021-09-01,,,,
365731,1,1,2021-10-29,,,,
365732,1,1,2018-03-01,,,,
365733,1,1,2023-10-31,,,,
365734,1,1,2017-06-01,,,,
365735,0,0,,,,,
365737,1,1,2020-07-01,,,,
365738,2,1,2018-12-21,2022-12-31,,,
365739,0,0,,,,,
365740,0,0,,,,,
365741,0,0,,,,,
365742,0,0,,,,,
365743,1,1,2018-09-20,,,,
365744,0,0,,,,,
365745,1,1,2020-02-01,,,,
365746,0,0,,,,,
365747,0,0,,,,,
365748,0,0,,,,,
365750,0,0,,,,,
365752,0,0,,,,,
365753,0,0,,,,,
365754,1,1,2019-06-01,,,,
365755,0,0,,,,,
365756,1,1,2018-03-01,,,,
365757,1,1,2019-05-07,,,,
365758,0,0,,,,,
365759,0,0,,,,,
365760,1,1,2016-01-01,,,,
365762,0,0,,,,,
365763,0,0,,,,,
365764,2,1,2015-10-01,2018-05-01,,,
365766,0,0,,,,,
365767,0,0,,,,,
365768,0,0,,,,,
365769,0,0,,,,,
365770,2,1,2017-06-01,2020-03-01,,,
365771,0,0,,,,,
365772,0,0,,,,,
365773,0,0,,,,,
365774,1,1,2023-06-20,,,,
365775,1,1,2020-01-01,,,,
365776,0,0,,,,,
365777,0,0,,,,,
365779,0,0,,,,,
365780,0,0,,,,,
365783,1,1,2022-03-01,,,,
365784,0,0,,,,,
365785,0,0,,,,,
365786,1,1,2018-09-20,,,,
365787,0,0,,,,,
365789,1,1,2016-05-01,,,,
365791,1,1,2016-05-01,,,,
365792,0,0,,,,,
365793,0,0,,,,,
365794,0,0,,,,,
365795,1,1,2018-07-02,,,,
365796,0,0,,,,,
365798,0,0,,,,,
365799,1,1,2016-06-01,,,,
365800,0,0,,,,,
365801,0,0,,,,,
365802,0,0,,,,,
365806,0,0,,,,,
365808,1,1,2016-06-01,,,,
365809,1,1,2018-03-01,,,,
365810,0,0,,,,,
365811,0,0,,,,,
365812,0,0,,,,,
365813,0,0,,,,,
365814,0,0,,,,,
365815,0,0,,,,,
365817,1,1,2016-05-01,,,,
365818,0,0,,,,,
365819,1,1,2023-02-01,,,,
365821,0,0,,,,,
365822,0,0,,,,,
365823,1,1,2017-01-01,,,,
365825,0,0,,,,,
365826,1,1,2017-08-01,,,,
365828,0,0,,,,,
365829,1,1,2018-09-20,,,,
365830,2,1,2019-08-01,2021-12-28,,,
365831,0,0,,,,,
365832,0,0,,,,,
365833,0,0,,,,,
365834,1,1,2018-04-01,,,,
365835,0,0,,,,,
365836,0,0,,,,,
365837,1,1,2020-07-01,,,,
365838,0,0,,,,,
365839,1,1,2020-07-01,,,,
365841,0,0,,,,,
365843,1,1,2017-09-18,,,,
365844,0,0,,,,,
365845,0,0,,,,,
365847,0,0,,,,,
365849,2,1,2018-12-21,2021-12-31,,,
365851,0,0,,,,,
365853,0,0,,,,,
365854,0,0,,,,,
365855,0,0,,,,,
365858,0,0,,,,,
365859,1,1,2021-04-09,,,,
365860,0,0,,,,,
365862,1,1,2018-03-01,,,,
365864,0,0,,,,,
365865,0,0,,,,,
365867,0,0,,,,,
365869,0,0,,,,,
365870,0,0,,,,,
365874,0,0,,,,,
365875,0,0,,,,,
365876,0,0,,,,,
365877,0,0,,,,,
365878,0,0,,,,,
365879,1,1,2018-04-01,,,,
365880,0,0,,,,,
365881,1,1,2020-09-01,,,,
365882,0,0,,,,,
365883,0,0,,,,,
365885,0,0,,,,,
365886,2,1,2015-10-01,2018-05-01,,,
365887,0,0,,,,,
365889,1,1,2020-02-11,,,,
365890,0,0,,,,,
365891,0,0,,,,,
365892,1,1,2019-09-01,,,,
365893,0,0,,,,,
365894,0,0,,,,,
365896,0,0,,,,,
365897,2,1,2019-08-01,2021-05-01,,,
365898,1,1,2019-06-30,,,,
365899,0,0,,,,,
365900,1,1,2018-09-20,,,,
365902,0,0,,,,,
365904,0,0,,,,,
365906,0,0,,,,,
365907,0,0,,,,,
365911,0,0,,,,,
365917,1,1,2022-03-01,,,,
365920,2,1,2017-06-01,2020-03-01,,,
365922,0,0,,,,,
365924,0,0,,,,,
365925,3,1,2015-10-01,2017-12-01,2019-09-01,,
365926,0,0,,,,,
365927,0,0,,,,,
365928,0,0,,,,,
365929,0,0,,,,,
365932,1,1,2017-09-18,,,,
365933,1,1,2017-09-18,,,,
365934,0,0,,,,,
365935,0,0,,,,,
365936,1,1,2017-04-21,,,,
365937,0,0,,,,,
365939,1,1,2017-09-18,,,,
365940,0,0,,,,,
365942,0,0,,,,,
365945,0,0,,,,,
365946,0,0,,,,,
365947,0,0,,,,,
365949,0,0,,,,,
365950,0,0,,,,,
365952,1,1,2017-09-18,,,,
365953,0,0,,,,,
365956,0,0,,,,,
365961,1,1,2017-09-18,,,,
365962,0,0,,,,,
365963,0,0,,,,,
365968,0,0,,,,,
365969,0,0,,,,,
365970,0,0,,,,,
365972,1,1,2018-03-01,,,,
365973,0,0,,,,,
365974,0,0,,,,,
365975,0,0,,,,,
365976,0,0,,,,,
365977,0,0,,,,,
365978,1,1,2016-02-01,,,,
365979,0,0,,,,,
365980,0,0,,,,,
365981,1,1,2018-09-07,,,,
365984,0,0,,,,,
365987,0,0,,,,,
365988,0,0,,,,,
365990,1,1,2019-12-01,,,,
365991,1,1,2018-03-01,,,,
365993,0,0,,,,,
365994,0,0,,,,,
365995,0,0,,,,,
365996,0,0,,,,,
365997,0,0,,,,,
365998,0,0,,,,,
366000,2,1,2019-11-16,2019-11-17,,,
366001,0,0,,,,,
366002,1,1,2017-09-18,,,,
366003,0,0,,,,,
366004,0,0,,,,,
366008,0,0,,,,,
